,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
345,1.01,3,4,6,63.4,55.0,6.41,6.34,4.04,6546.133884936971
346,2.01,4,3,3,62.7,59.0,8.08,8.03,5.05,13597.646164076714
347,0.51,3,1,3,63.3,56.0,5.12,5.02,3.21,-377.4391269063972
348,0.53,3,6,4,63.5,59.0,5.17,5.13,3.27,1920.800365507299
349,1.01,3,4,4,63.0,56.0,6.35,6.41,4.02,5498.956891844902
350,0.31,4,6,7,62.0,59.0,4.34,4.3,2.68,1713.5838316745703
351,0.36,5,4,7,60.0,56.0,4.66,4.69,2.81,1668.5051497385157
352,0.31,4,3,5,61.4,61.0,4.36,4.33,2.67,-292.9407198065046
353,0.77,4,4,6,60.8,59.0,5.96,5.92,3.61,4592.413462913493
354,1.5,4,3,3,61.0,60.0,7.33,7.27,4.45,9116.317000984127
355,0.45,3,6,2,63.2,54.0,4.94,4.82,3.09,170.66977820462853
356,0.57,5,5,2,62.2,53.0,5.34,5.4,3.34,1215.5983712741781
357,1.01,2,2,2,61.8,62.0,6.28,6.35,3.9,3657.0744992185064
358,0.71,1,4,2,65.6,61.0,5.46,5.37,3.55,1505.4231992464302
359,0.72,5,3,2,61.8,55.0,5.79,5.76,3.57,1894.071321493053
360,0.55,5,3,8,61.9,56.0,5.26,5.34,3.26,3541.825913071729
361,1.01,2,5,3,63.5,59.0,6.3,6.39,4.03,5140.010554153547
362,0.32,4,3,5,61.6,59.0,4.37,4.39,2.7,-205.07152053017944
363,0.94,4,6,2,62.4,58.0,6.33,6.26,3.93,4631.400903352889
364,1.13,5,5,5,60.9,57.0,6.73,6.76,4.11,7707.039020386492
365,0.6,2,6,5,58.1,63.0,5.53,5.63,3.24,2904.332896379283
366,1.01,5,7,3,61.2,57.0,6.44,6.47,3.95,6244.996674904525
367,0.52,3,2,6,61.9,56.0,5.16,5.18,3.2,1600.978081471032
368,0.3,5,3,8,62.2,54.0,4.34,4.37,2.71,1345.095931163596
369,0.42,4,4,3,61.7,58.0,4.8,4.76,2.95,-53.774001395992855
370,0.33,5,4,8,61.7,55.0,4.45,4.47,2.75,1928.4860484555738
371,0.33,4,3,8,61.7,59.0,4.45,4.43,2.74,1453.5631683842475
372,0.52,4,4,6,61.2,59.0,5.14,5.16,3.15,2395.6834810053606
373,1.07,5,4,8,61.5,57.0,6.59,6.54,4.04,8430.806794903641
374,0.43,4,4,7,60.9,58.0,4.88,4.91,2.98,2128.4491840644678
375,0.51,5,6,5,60.9,56.0,5.16,5.22,3.16,2578.931184717332
376,0.3,4,3,6,61.0,61.0,4.32,4.3,2.63,142.77857746320296
377,0.31,5,6,5,61.8,56.0,4.33,4.34,2.68,821.5471991908262
378,0.4,5,2,5,61.2,56.0,4.76,4.82,2.93,333.23991482574456
379,0.7,4,7,3,58.8,59.0,5.86,5.84,3.44,3365.9111367301193
380,1.2,5,1,2,62.5,57.0,6.8,6.74,4.23,5472.227847830656
381,0.33,4,3,5,61.5,58.0,4.39,4.46,2.72,-117.20232125385428
382,0.74,2,3,4,57.5,57.0,5.94,6.01,3.44,2651.5656313127965
383,0.42,5,5,7,62.0,55.0,4.8,4.84,2.99,2515.502864859469
384,0.41,5,4,5,61.6,57.0,4.77,4.74,2.93,1060.6741530280742
385,0.39,5,5,5,62.3,57.0,4.65,4.69,2.91,1204.7182739384261
386,1.5,3,3,3,62.9,57.0,7.24,7.28,4.57,8961.176640375801
387,0.33,5,6,4,61.5,55.0,4.47,4.5,2.76,473.69710119744286
388,1.0,5,4,2,62.8,57.0,6.37,6.31,3.98,4674.19142069316
389,1.23,4,4,4,61.6,58.0,6.91,6.85,4.24,7587.219636532385
390,0.71,5,4,6,61.5,57.0,5.73,5.75,3.53,4220.3386278638645
391,0.5,4,4,3,62.2,60.0,5.07,5.03,3.14,649.1795928146094
392,0.36,5,6,6,61.9,55.0,4.57,4.61,2.84,1784.4816921184865
393,0.34,5,5,7,61.7,55.0,4.51,4.5,2.78,1812.5492706488676
394,0.72,5,6,2,62.3,54.0,5.75,5.78,3.59,2853.4188798820596
395,1.24,5,3,2,59.5,61.0,6.98,7.03,4.17,6463.269683861963
396,0.43,4,5,7,60.3,58.0,4.88,4.91,2.95,2448.23170352747
397,0.9,4,2,4,61.8,59.0,6.15,6.21,3.82,4047.9710214876486
398,1.11,4,7,1,61.9,58.0,6.63,6.66,4.11,5921.371313967387
399,0.52,3,6,4,62.3,57.0,5.1,5.17,3.2,1832.931166230972
400,1.05,3,6,3,62.2,56.0,6.49,6.56,4.06,5966.410231330174
401,0.4,5,7,6,61.3,56.0,4.78,4.75,2.92,2455.7410086867894
402,0.31,5,5,4,62.3,57.0,4.34,4.3,2.69,-21.823816818209707
403,0.43,5,5,8,62.0,56.0,4.87,4.84,3.01,3126.9605606818277
404,0.54,5,6,5,62.0,56.0,5.26,5.23,3.25,2842.5387825463076
405,0.65,4,7,6,59.9,58.0,5.69,5.63,3.39,4497.330629986596
406,0.71,2,2,6,63.6,57.0,5.69,5.66,3.61,3115.352507112886
407,0.31,2,5,4,63.9,56.0,4.29,4.32,2.75,-487.24489864318366
408,0.51,3,6,4,61.3,60.0,5.11,5.16,3.15,1745.0619669546486
409,0.6,5,3,2,61.7,54.0,5.44,5.48,3.37,839.6409301771491
410,0.52,5,4,3,62.6,56.0,5.16,5.13,3.22,980.0583519755837
411,1.54,5,1,4,61.9,57.0,7.39,7.5,4.6,9506.957616317783
412,0.3,5,6,6,61.7,55.0,4.31,4.28,2.65,1257.2664964605356
413,0.7,3,6,4,61.2,59.0,5.69,5.72,3.49,3414.576753204825
414,0.9,5,6,4,62.1,57.0,6.15,6.18,3.83,5482.24145994798
415,1.01,3,7,3,62.9,59.0,6.39,6.43,4.03,5934.715953687875
416,1.56,5,5,3,61.2,57.0,7.52,7.48,4.59,10438.23759617641
417,0.31,5,5,3,62.3,56.0,4.32,4.35,2.7,-545.4123133642433
418,0.39,5,4,3,61.4,55.0,4.7,4.74,2.9,-162.2412386166434
419,1.03,4,7,2,62.5,54.0,6.5,6.42,4.04,5742.006216302818
420,0.7,5,6,4,61.4,57.0,5.76,5.8,3.55,3724.8574744214766
421,1.05,4,2,1,61.8,56.0,6.53,6.48,4.02,3795.2435209944233
422,0.53,5,5,4,61.3,55.0,5.22,5.25,3.21,1911.2985672609448
423,1.0,4,5,4,60.7,58.0,6.45,6.36,3.89,5886.010572639907
424,0.53,4,3,3,59.4,60.0,5.26,5.24,3.12,593.0046711805826
425,1.0,2,3,2,63.9,55.0,6.41,6.34,4.07,3888.9878194051835
426,2.02,5,3,2,62.7,57.0,8.05,8.0,5.03,13317.067227415331
427,1.08,3,4,2,63.2,57.0,6.54,6.5,4.12,5066.864293687113
428,0.77,5,5,3,61.5,56.0,5.89,5.95,3.64,3496.570853346717
429,0.33,4,3,4,60.4,60.0,4.52,4.48,2.72,-640.7908177998879
430,0.41,5,5,4,60.0,56.0,4.82,4.88,2.91,856.8681759450428
431,0.3,5,5,4,62.1,55.0,4.26,4.31,2.66,-109.69301609453487
432,1.01,2,6,2,61.4,64.0,6.29,6.42,3.9,4936.204577070515
433,0.74,4,6,4,62.7,58.0,5.77,5.72,3.6,3921.1939109184514
434,0.55,3,6,3,64.2,55.0,5.18,5.2,3.33,1572.9502675139156
435,0.51,5,6,5,62.0,57.0,5.11,5.15,3.18,2578.931184717332
436,1.0,3,4,6,62.3,58.0,6.39,6.45,4.0,6458.264685660646
437,0.55,3,6,6,60.8,55.0,5.26,5.33,3.22,3143.7157571520165
438,2.0,5,3,4,62.4,55.0,8.03,7.94,4.99,14188.505821954748
439,0.32,5,6,4,60.2,57.0,4.51,4.46,2.7,385.8279019211177
440,0.31,4,7,3,62.1,58.0,4.33,4.3,2.68,-60.9876350465629
441,0.34,4,5,4,60.7,60.0,4.5,4.46,2.72,86.64342040244173
442,0.32,5,4,5,61.9,55.0,4.43,4.39,2.73,269.85135954114685
443,0.7,3,2,2,58.8,60.0,5.8,5.83,3.42,1088.2696822607504
444,0.31,4,6,5,61.9,58.0,4.31,4.32,2.67,666.4068385825021
445,0.73,4,5,2,59.5,62.0,5.89,5.84,3.49,2466.3651990870567
446,1.3,4,5,5,62.5,58.0,6.97,6.94,4.35,9045.675047475697
447,0.32,5,4,8,62.9,55.0,4.41,4.37,2.76,1840.6168491792487
448,2.01,5,3,4,63.0,55.0,8.03,7.97,5.04,14276.375021231072
449,0.5,5,3,3,61.9,56.0,5.08,5.13,3.16,484.53743395993206
450,0.52,3,4,3,63.3,57.0,5.11,5.08,3.22,669.7776307589347
451,0.73,5,4,3,62.1,54.0,5.81,5.76,3.59,2825.311536778412
452,1.0,4,3,4,59.7,59.0,6.57,6.52,3.91,5246.4455337139025
453,0.53,5,4,5,61.5,57.0,5.26,5.21,3.22,2115.104544343978
454,0.34,5,6,3,62.9,56.0,4.48,4.45,2.81,37.977803927735295
455,0.54,5,3,3,61.0,56.0,5.24,5.28,3.21,836.0142310652336
456,0.73,4,7,4,60.9,59.0,5.82,5.77,3.53,4153.10723110513
457,0.5,5,1,4,62.5,53.0,5.09,5.12,3.19,368.5608915799612
458,0.33,3,4,3,63.2,57.0,4.44,4.39,2.79,-999.7371554912452
459,2.09,2,2,3,57.9,63.0,8.37,8.46,4.87,13670.536517607661
460,0.55,5,6,5,61.9,55.0,5.3,5.24,3.25,2930.407981822633
461,1.01,5,6,4,61.3,57.0,6.49,6.46,3.97,6448.802651987558
462,1.26,5,4,7,62.1,57.0,7.01,6.91,4.32,9576.733084607784
463,0.5,3,6,3,63.3,59.0,5.03,4.99,3.17,1133.604271132288
464,0.4,4,5,4,62.1,58.0,4.71,4.76,2.94,613.8586160603927
465,0.61,5,6,4,61.4,56.0,5.47,5.51,3.37,2934.03468093455
466,0.41,5,5,6,61.7,57.0,4.8,4.73,2.94,1904.04516903711
467,0.5,5,4,4,61.6,55.0,5.11,5.14,3.16,1327.9084499689689
468,1.11,4,6,4,62.2,58.0,6.61,6.64,4.12,7172.354284142488
469,1.22,5,5,4,62.6,56.0,6.8,6.78,4.25,7974.273317327386
470,0.33,5,5,5,61.2,56.0,4.46,4.49,2.74,677.5030782804743
471,1.51,2,3,3,62.2,61.0,7.25,7.32,4.53,8893.905479043804
472,0.71,4,5,3,60.4,58.0,5.8,5.83,3.51,2814.21529708044
473,0.23,5,5,6,60.3,57.0,3.99,4.03,2.42,322.3995820632572
474,0.6,4,6,2,62.0,59.0,5.41,5.37,3.34,1643.8481279578318
475,0.55,2,2,6,61.0,61.0,5.32,5.36,3.26,1709.4453186916835
476,0.91,5,5,3,60.2,57.0,6.29,6.34,3.8,4726.739643215269
477,1.2,3,6,3,61.8,56.0,6.75,6.82,4.19,7284.448220475051
478,0.54,5,3,2,61.2,56.0,5.27,5.24,3.21,312.4257345192
479,1.09,2,5,3,61.0,64.0,6.58,6.63,4.03,5842.96414836415
480,0.49,4,3,2,59.9,59.0,5.17,5.12,3.08,-282.0606224707517
481,0.35,5,4,7,61.7,55.0,4.54,4.57,2.81,1580.6359504621905
482,1.28,4,4,6,62.1,58.0,6.96,6.91,4.31,9073.742626006078
483,0.39,5,2,8,62.3,54.0,4.69,4.71,2.93,1816.1362051875203
484,1.02,2,3,2,63.7,58.0,6.28,6.24,3.99,4064.726217957834
485,1.01,2,6,2,63.7,58.0,6.32,6.36,4.04,4936.204577070515
486,1.0,2,6,3,63.2,57.0,6.36,6.39,4.03,5371.923874340224
487,1.19,4,3,5,62.4,59.0,6.79,6.73,4.22,7439.548816510114
488,1.54,4,3,4,62.1,62.0,7.38,7.31,4.56,9991.382294635465
489,0.57,5,4,6,61.7,56.0,5.3,5.33,3.28,2990.1698379953123
490,0.91,5,4,3,62.1,57.0,6.2,6.23,3.86,4406.957123752267
491,2.31,4,2,2,58.8,58.0,8.7,8.64,5.1,15390.351126357435
492,0.6,3,4,3,63.5,59.9,5.28,5.3,3.36,1372.731224969535
493,0.32,3,3,7,61.2,57.0,4.39,4.42,2.69,686.9651119535629
494,1.0,4,6,4,62.9,58.0,6.36,6.29,3.98,6205.793092102909
495,0.42,5,6,4,62.1,56.0,4.8,4.77,2.97,1264.5198946843702
496,0.23,5,4,8,62.8,55.0,3.93,3.96,2.48,1049.7940556923222
497,0.23,2,7,6,61.8,65.0,3.9,3.93,2.42,496.5435391642877
498,0.5,5,4,3,61.7,57.0,5.06,5.08,3.13,804.3199534229343
499,1.02,2,3,2,58.6,64.0,6.32,6.26,3.68,4064.726217957834
500,0.7,4,7,5,61.2,60.0,5.69,5.71,3.49,4413.088129822188
501,1.23,3,4,2,60.8,59.0,6.88,6.97,4.21,6384.90228283199
502,0.3,3,4,3,61.6,59.0,4.26,4.28,2.63,-1263.3447533202207
503,1.53,3,3,3,63.4,55.0,7.3,7.34,4.64,9224.78423820478
504,0.33,5,4,4,62.3,55.0,4.42,4.47,2.77,-165.86793772856163
505,0.57,5,7,5,61.1,57.0,5.33,5.37,3.27,3425.9288998382854
506,0.42,5,7,3,62.3,57.0,4.8,4.77,2.98,1060.7139176013388
507,0.41,5,4,3,62.2,56.0,4.77,4.75,2.96,13.497159936006938
508,2.01,3,2,4,63.8,59.0,7.89,7.85,5.02,13646.311780551418
509,0.31,5,4,6,61.8,54.0,4.36,4.38,2.7,705.5706568108562
510,1.0,1,2,3,67.9,62.0,6.19,6.03,4.15,3937.653435879889
511,0.31,5,6,3,61.1,55.0,4.36,4.41,2.68,-225.6297939012411
512,0.76,2,1,5,62.6,61.9,5.7,5.75,3.58,2711.327487485476
513,0.41,2,6,2,63.5,55.0,4.69,4.73,2.99,-335.947379508998
514,1.12,4,4,3,59.8,58.0,6.79,6.76,4.05,6097.069947946773
515,1.08,3,5,2,63.3,59.0,6.48,6.44,4.09,5386.646813150115
516,0.71,5,2,6,60.7,57.0,5.76,5.8,3.51,3580.77358893786
517,0.7,5,6,3,61.9,55.0,5.74,5.77,3.56,3201.268977875443
518,0.9,4,1,6,62.5,61.0,6.15,6.08,3.82,4775.365495116714
519,0.33,2,5,4,63.2,56.0,4.39,4.41,2.78,-311.50650009053334
520,2.45,5,5,2,62.0,55.0,8.67,8.64,5.36,17735.007835223325
521,0.65,5,4,5,60.6,60.0,5.58,5.61,3.39,3169.53493565988
522,1.0,3,7,2,63.7,55.0,6.32,6.37,4.04,5323.2582578655165
523,1.02,3,6,3,63.1,61.0,6.42,6.35,4.03,5702.802633501198
524,1.01,5,5,2,60.8,55.0,6.52,6.48,3.95,5081.843139432487
525,0.8,2,4,3,63.9,57.0,5.84,5.81,3.72,2974.974849887716
526,0.42,5,6,4,62.0,55.0,4.82,4.8,2.98,1264.5198946843702
527,0.44,4,5,2,62.8,60.0,4.86,4.82,3.04,-81.84157992637483
528,0.76,5,6,5,60.5,56.0,5.94,5.99,3.61,4775.661166625463
529,0.3,3,7,5,63.5,55.0,4.24,4.29,2.71,743.1797981608534
530,0.75,4,6,4,59.9,61.0,5.97,5.91,3.56,4009.0631101947783
531,0.31,5,5,4,61.6,56.0,4.39,4.35,2.69,-21.823816818209707
532,1.47,4,2,2,61.6,59.0,7.29,7.32,4.5,8009.338387146116
533,1.12,4,2,5,59.6,58.0,6.82,6.77,4.05,6504.681902112838
534,0.3,5,4,5,62.3,56.0,4.32,4.29,2.68,94.11296098849652
535,0.23,3,3,8,63.9,55.0,3.89,3.9,2.49,419.73081501267006
536,0.71,3,3,3,63.1,56.0,5.62,5.69,3.57,2019.5098975461115
537,1.01,4,4,2,61.1,58.0,6.39,6.37,3.9,4606.920259361161
538,0.26,2,6,8,59.6,61.0,4.13,4.16,2.47,1487.5456106223282
539,1.23,4,4,6,59.6,59.0,6.98,6.95,4.15,8634.396629624453
540,0.75,3,6,3,63.4,57.0,5.77,5.75,3.65,3330.334253040419
541,1.11,5,4,4,62.2,55.0,6.67,6.61,4.13,6687.929605824806
542,0.55,3,1,4,62.9,54.0,5.23,5.29,3.31,497.626166744938
543,0.91,4,4,5,62.2,58.0,6.22,6.12,3.85,5298.993756236012
544,1.02,3,3,2,63.5,58.0,6.34,6.38,4.04,4219.866578566158
545,2.2,3,3,2,63.3,57.0,8.28,8.17,5.21,14588.432093172536
546,0.33,5,6,3,59.6,57.0,4.49,4.53,2.69,-49.89139534859078
547,0.3,4,7,3,62.5,59.0,4.26,4.22,2.65,-148.85683432288897
548,1.0,1,3,2,69.5,55.0,6.17,6.1,4.26,3733.8474587968576
549,1.0,1,4,2,68.3,54.0,6.21,6.12,4.2,4053.62997825986
550,0.64,5,7,7,61.8,54.0,5.54,5.56,3.43,5088.190287864631
551,1.05,3,6,2,62.2,59.0,6.44,6.51,4.03,5442.82173478414
552,1.53,4,3,4,62.7,56.0,7.39,7.31,4.61,9903.513095359138
553,0.42,5,6,4,60.9,57.0,4.85,4.87,2.96,1264.5198946843702
554,0.59,3,4,3,59.3,58.0,5.45,5.51,3.25,1284.86202569321
555,0.42,3,2,3,61.2,60.0,4.78,4.82,2.94,-848.4794009303223
556,1.01,2,2,2,62.6,59.0,6.24,6.35,3.94,3657.0744992185064
557,0.34,5,6,5,62.1,56.0,4.48,4.5,2.79,1085.1547970198026
558,0.3,4,6,4,60.7,59.0,4.3,4.33,2.62,54.94914276014242
559,0.31,5,3,7,62.2,56.0,4.34,4.37,2.71,909.3766338938876
560,0.74,5,4,4,61.3,55.0,5.82,5.89,3.59,3436.7692326007727
561,1.0,4,5,2,60.2,62.0,6.53,6.45,3.91,4838.833579547838
562,0.91,3,3,3,62.7,56.0,6.14,6.18,3.86,3776.8938830726147
563,0.4,5,3,8,61.9,55.0,4.76,4.77,2.95,2223.7879239268495
564,0.6,3,7,4,63.1,54.0,5.41,5.33,3.39,2855.6672799045755
565,0.82,5,6,2,62.6,55.0,5.94,5.98,3.73,3732.1108726453112
566,1.0,4,6,5,61.4,58.0,6.44,6.42,3.95,6729.381588648943
567,0.3,3,4,7,63.4,56.0,4.31,4.27,2.72,831.0092328639148
568,0.72,4,6,3,59.5,59.0,5.87,5.83,3.48,3221.8670158197674
569,0.72,4,1,3,62.0,58.0,5.74,5.77,3.57,1622.9544185047562
570,1.0,5,2,3,59.8,57.0,6.44,6.5,3.87,4558.214878313189
571,1.57,3,3,5,62.8,60.0,7.36,7.44,4.65,10623.438028402148
572,0.32,5,7,4,61.9,55.0,4.44,4.41,2.74,705.61042138412
573,0.71,5,5,2,61.4,55.0,5.76,5.78,3.54,2445.7671611427304
574,0.31,3,3,5,61.4,61.0,4.33,4.36,2.67,-448.08108041483047
575,0.7,5,3,2,62.1,55.0,5.69,5.72,3.54,1718.3329229404026
576,1.29,3,1,2,63.5,57.0,6.89,6.87,4.37,5952.7699201009345
577,0.32,5,5,4,62.3,56.0,4.4,4.37,2.73,66.04538245811545
578,0.32,4,4,5,62.8,59.0,4.37,4.33,2.73,114.7109989328228
579,1.21,3,4,2,62.8,60.0,6.7,6.77,4.23,6209.163884279338
580,1.01,4,5,4,60.4,59.0,6.52,6.46,3.92,5973.87977191623
581,0.3,4,6,4,59.2,59.0,4.37,4.41,2.6,54.94914276014242
582,0.83,5,3,2,62.3,54.0,6.04,6.07,3.77,2860.6325135326297
583,0.34,5,4,4,62.1,55.0,4.46,4.49,2.78,-77.99873845223556
584,0.89,3,2,4,63.1,55.0,6.09,6.17,3.87,3804.9614616029958
585,0.31,5,5,6,61.7,55.0,4.33,4.36,2.68,1025.3531762738585
586,1.53,4,1,5,60.1,59.0,7.51,7.47,4.5,9787.536552979169
587,0.7,4,5,4,59.4,61.0,5.83,5.79,3.45,3249.9345943501485
588,0.81,5,2,4,62.4,54.8,5.98,6.01,3.75,3412.288588609046
589,0.9,4,1,3,62.8,59.0,6.13,6.03,3.82,3204.600005478611
590,1.24,3,1,2,63.3,60.0,6.83,6.75,4.29,5513.423923719309
591,0.72,4,3,3,62.7,59.0,5.73,5.69,3.58,2262.5194574307607
592,0.35,4,3,2,62.0,58.0,4.47,4.5,2.78,-1512.2294123393058
593,1.07,5,1,4,61.6,56.0,6.59,6.55,4.04,5377.105250330498
594,1.19,3,3,3,60.8,59.0,6.84,6.87,4.17,6237.231462809719
595,1.0,3,7,2,63.5,59.0,6.35,6.32,4.02,5323.2582578655165
596,0.43,4,5,3,61.3,60.0,4.86,4.83,2.97,353.87771734333455
597,0.57,5,3,5,61.0,57.0,5.37,5.34,3.26,2146.7988219862764
598,0.8,5,2,5,61.9,54.1,5.92,5.98,3.69,3848.0078858787547
599,0.36,4,5,3,60.2,58.0,4.6,4.63,2.78,-261.2066775909416
600,0.9,4,5,2,60.5,57.0,6.23,6.2,3.76,3960.1415867845863
601,1.0,2,5,2,63.4,60.0,6.28,6.33,4.0,4528.552858331188
602,1.5,4,3,2,62.1,59.0,7.28,7.24,4.51,8592.728504438093
603,1.03,2,6,5,63.3,59.0,6.4,6.45,4.07,6682.708465261268
604,0.55,4,4,4,59.6,59.0,5.36,5.32,3.18,1612.1140857422706
605,0.96,5,5,1,60.7,55.0,6.41,6.37,3.88,4118.908646504828
606,0.4,5,6,6,61.6,56.0,4.73,4.78,2.93,2135.958489223787
607,1.07,5,4,3,60.2,57.0,6.7,6.59,4.0,5812.864312173471
608,0.39,3,6,4,60.0,56.0,4.76,4.81,2.87,690.6315756387448
609,0.32,3,4,2,62.4,59.0,4.35,4.4,2.73,-1611.1948513136049
610,0.33,4,3,5,62.1,59.0,4.43,4.46,2.76,-117.20232125385428
611,0.8,5,5,3,62.4,57.0,5.9,5.87,3.67,3760.1784511756923
612,1.18,3,3,3,60.1,59.0,6.83,6.88,4.11,6149.362263533394
613,1.1,5,4,5,62.0,58.0,6.59,6.64,4.1,7123.648903094516
614,2.11,5,1,5,61.8,56.2,8.2,8.23,5.07,15039.090471614354
615,1.07,3,4,2,62.9,59.0,6.51,6.58,4.12,4978.995094410788
616,0.31,5,5,8,61.2,57.0,4.35,4.38,2.67,2072.5301693659258
617,0.32,5,7,2,59.5,57.0,4.47,4.5,2.67,-341.56657170794824
618,0.9,4,5,2,62.3,57.0,6.18,6.15,3.84,3960.1415867845863
619,1.22,4,4,3,61.2,60.0,6.82,6.75,4.15,6975.761940710025
620,1.02,4,3,3,59.2,58.0,6.6,6.57,3.9,4898.595435720517
621,1.0,4,2,4,61.6,59.0,6.47,6.39,3.96,4926.6630142509
622,1.35,2,2,2,57.9,60.0,7.33,7.29,4.23,6644.627274613564
623,0.33,4,6,3,59.6,60.0,4.51,4.48,2.68,-205.03175595691482
624,1.1,4,3,3,63.0,58.0,6.6,6.55,4.14,5601.5490299311205
625,0.23,3,5,6,59.6,57.0,3.98,4.0,2.38,12.118860846607276
626,1.2,5,6,2,62.5,55.0,6.77,6.84,4.25,7071.140445145667
627,1.01,5,5,5,62.5,54.0,6.46,6.43,4.03,6652.60862907059
628,1.2,3,3,2,62.1,59.0,6.75,6.8,4.21,5801.512165540011
629,0.31,4,5,4,59.0,59.0,4.44,4.47,2.63,-176.96417742653375
630,0.36,5,6,5,61.4,56.0,4.59,4.63,2.83,1260.893195572453
631,1.21,3,1,5,59.3,57.0,6.98,7.04,4.16,6820.581815528434
632,0.31,2,7,2,63.6,54.0,4.34,4.31,2.75,-894.8568528092474
633,2.02,5,3,3,62.0,56.0,8.06,8.13,5.02,13840.655723961367
634,0.31,5,3,2,61.3,55.0,4.35,4.38,2.67,-1708.5658488362824
635,0.71,5,2,3,62.0,54.0,5.72,5.75,3.55,2010.0080992997591
636,2.08,3,3,2,63.4,59.0,8.06,8.0,5.09,13534.00170185663
637,0.36,5,5,3,60.1,56.0,4.67,4.62,2.79,-106.06631698261754
638,0.27,5,2,5,61.9,55.0,4.16,4.18,2.58,-809.0596757664825
639,1.5,3,5,6,63.8,59.0,7.17,7.25,4.6,11171.507168939906
640,0.31,5,2,4,61.6,57.0,4.36,4.4,2.7,-981.1713752072164
641,1.22,4,1,2,62.2,60.0,6.89,6.77,4.25,5492.825885774984
642,2.01,5,1,3,62.1,56.0,8.08,8.03,5.0,13113.221485759035
643,0.9,5,5,4,60.5,54.0,6.22,6.17,3.75,5162.458940484978
644,1.21,4,6,2,61.9,60.0,6.78,6.73,4.18,7003.8692838136685
645,0.9,3,7,2,60.3,63.0,6.22,6.12,3.72,4444.566265102265
646,1.55,5,4,2,60.7,55.0,7.54,7.51,4.57,9506.997380891049
647,0.73,4,1,3,58.2,59.0,5.99,5.91,3.46,1710.8236177810813
648,0.31,5,4,8,61.8,54.0,4.36,4.38,2.7,1752.7476499029235
649,0.2,4,6,4,61.1,59.0,3.81,3.78,2.32,-823.7428500031092
650,0.71,5,3,3,62.7,55.0,5.66,5.7,3.56,2329.7906187627614
651,0.32,4,1,3,62.2,59.0,4.41,4.37,2.73,-1891.8135525482521
652,0.9,4,4,4,61.5,60.0,6.16,6.13,3.78,4687.536060413653
653,0.5,2,1,4,63.2,60.0,5.01,5.06,3.18,-96.86019024501365
654,1.01,3,4,3,62.0,63.0,6.34,6.25,3.9,4975.368395298869
655,1.0,4,6,3,60.7,59.0,6.41,6.38,3.88,5682.204595556874
656,0.37,5,5,4,60.6,56.0,4.63,4.64,2.81,505.39137883974126
657,0.52,2,6,4,58.3,61.0,5.26,5.31,3.08,1677.790805622648
658,1.51,2,2,3,63.9,63.0,7.2,7.17,4.59,8574.122959580802
659,2.09,4,3,2,61.0,60.0,8.28,8.19,5.02,13777.01126174128
660,0.7,2,5,3,63.8,60.0,5.63,5.6,3.58,2416.065376587465
661,0.71,4,7,7,59.2,59.0,5.88,5.84,3.47,5548.134322190581
662,0.35,5,5,4,61.4,54.0,4.58,4.54,2.8,329.65298028709094
663,0.35,4,6,4,60.9,59.0,4.54,4.56,2.77,494.29513914176914
664,0.51,3,4,3,62.7,59.0,5.07,5.13,3.2,581.9084314826096
665,0.74,5,5,5,61.9,54.0,5.78,5.82,3.59,4280.14024860981
666,1.04,4,1,2,62.0,59.0,6.49,6.47,4.02,3911.1802988011295
667,0.34,4,3,5,61.4,59.0,4.53,4.5,2.77,-29.333121977529117
668,0.34,5,4,8,61.3,56.0,4.52,4.55,2.78,2016.3552477319008
669,0.5,3,7,3,61.0,61.0,5.08,5.11,3.11,1453.3867905952902
670,1.1,5,5,4,61.4,56.0,6.68,6.64,4.09,6919.842926011484
671,0.73,5,7,4,61.4,56.0,5.81,5.78,3.56,4308.2475917134525
672,0.5,5,6,2,62.8,55.0,5.08,5.05,3.18,920.2964958029042
673,0.77,5,7,3,62.3,56.0,5.84,5.87,3.65,4136.135892272721
674,0.41,4,7,5,60.6,59.0,4.84,4.8,2.92,1864.881350808757
675,1.01,4,6,4,62.5,58.0,6.44,6.4,4.01,6293.662291379233
676,0.72,5,5,2,62.4,55.0,5.72,5.76,3.58,2533.6363604190574
677,1.51,4,5,2,59.9,58.0,7.53,7.46,4.49,9320.162742640425
678,0.53,3,5,5,60.6,57.0,5.21,5.25,3.17,2124.6063425903303
679,1.07,3,3,3,60.4,58.0,6.67,6.73,4.05,5182.801071493819
680,0.72,5,7,4,62.6,58.0,5.7,5.73,3.58,4220.378392437129
681,1.04,2,4,5,63.8,57.0,6.43,6.4,4.09,6131.012625611589
682,0.9,3,5,2,61.1,54.0,6.27,6.29,3.84,3805.0012261762604
683,0.5,5,1,4,61.6,56.0,5.08,5.14,3.15,368.5608915799612
684,0.4,3,1,8,62.7,60.0,4.64,4.7,2.93,1273.9421637841933
685,0.35,5,5,4,62.5,57.0,4.5,4.53,2.82,329.65298028709094
686,0.73,3,2,6,62.3,58.0,5.75,5.78,3.59,3446.2312662738605
687,1.02,3,7,3,63.3,60.0,6.33,6.38,4.02,6022.5851529642005
688,0.97,5,3,4,62.9,56.0,6.35,6.31,3.98,5137.978296493251
689,0.38,5,3,3,62.0,54.0,4.66,4.72,2.91,-569.8929573559708
